,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_heartrate,max_heartrate,elev_high,elev_low,upload_id_str,average_cadence
62,2,Morning Run,10003.3,4345,4394,19.7,Run,Run,0.0,10926496259,2024-03-09T23:09:46Z,2024-03-10T10:09:46Z,(GMT+10:00) Australia/Sydney,39600.0,,,,2,3,0,1,0,False,False,False,False,everyone,False,g16756291,"[-33.90952127985656, 151.1107995081693]","[-33.91497043892741, 151.11928400583565]",2.302,3.82,True,False,True,11683255483.0,8E807166-BF19-4EFE-A5C3-DF9E7BFD11FF-activity.fit,False,0,1,False,94091899,1,a10926496259,hd~mEefiy[f@Q`@c@zH}Dj@_@hAg@VUz@e@f@OTQU{@]i@GSHE?QGs@Ki@Co@GOCiBv@u@vAeBZU\c@Pe@T]d@{A^sCF_AZeBPe@IKSGKOYsADu@E{ANeAAKMCKSAy@EY?oALcAAWJ}@@_@AKFgALs@Q_@Bi@DYBe@PiAAUTiBJeC`@gBTYVODKgAQaA[EG@IR[@KIGLODYv@w@J[Da@EUBo@H[Xi@Fk@Cm@e@gCe@cBE_@Wg@[QSw@iDmDOGy@@KGIUFW\g@v@U`@q@l@q@fAy@R_@J_@@MNFDGEe@_@i@o@y@c@sAAa@Fs@h@iAh@q@^s@ZkAdAiBLeAb@_Ap@c@|B{@x@KZV`@n@bBv@`BdAb@l@Tf@`@xBl@|A`@l@^Zb@VtA^zBA~@MdAq@j@s@J]Xc@TgAFm@JY`AiFdBmEXqARg@D[DwAEyA@WVcAGIMA?g@CC}ASu@]GQ@]KKKSKi@Ba@`@w@@KQy@SYGU@{@DYWo@MSUQm@s@SEc@]m@y@Qa@m@k@Kg@JkBVk@TwA^{@Ha@Na@V_@NMHUHGZg@X[`@Wv@kAIZa@p@s@l@s@jAgAvAE\i@nAMlAUl@K|@Bn@HRd@\dAbBXTRBp@l@l@hANt@CRBv@Z`@N`@Ap@a@j@EV@Vd@dA?Vh@d@lBZBLCXLd@QbA@x@Hh@EXAz@C`@y@nCWb@}@dCIh@Qf@Or@YnBSd@OhAQp@_AvAqAz@_@HoADiACaAM{@a@{@w@WgAg@oAMw@KSI]w@gA}BuAw@]s@y@_@I}@PcBt@_@J]VWx@C^Kd@Yd@a@fAIHEVIRg@p@GZ]^_@t@Sf@A`@Jr@Tr@Tf@n@p@R^BHEXIDOCED?TWj@c@^a@h@g@\U`@YVq@R_@n@?RDJx@?VDf@f@LTZTp@v@ZTPZTt@PBPNhA`FHr@HZErAU`@I\Ad@EJFT?RMj@u@`Ac@\Qd@Kt@?f@]|AA\Q|@Aj@GNC\InA?n@IdAc@bDKd@B~@ITcAv@SnBDfAFXT^LHL\Kv@HNJ@ZOj@KpA_@F?PV,2,147.6,161.0,10.6,4.7,11683255483,
63,2,Yummy Tempo Run,7145.2,2696,2714,45.0,Run,Run,0.0,10914443781,2024-03-08T06:31:00Z,2024-03-08T17:31:00Z,(GMT+10:00) Australia/Sydney,39600.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,g16756291,"[-33.91137342900038, 151.1118434742093]","[-33.909603422507644, 151.11030288040638]",2.65,4.356,True,False,True,11670732566.0,bf181a1b-df65-4b1b-9c1e-7da9e4ec78a6.fit,False,0,1,False,94091899,1,a10914443781,no~mEgmiy[`Ai@NMb@MNM`@QLOf@YNCd@OLOS_Aa@{@RGCWISEUIq@Eo@Gk@CeAd@c@HQlAgAXc@PKd@s@HWVc@\aARcANgALaBPo@Fm@Ni@_@_@MQQgAAUFU?YEeAJkAQKi@D{@VS@g@POMFm@AWIUQOMQGWM{A@UDm@FSTi@`@_@RIBUGYFS@Yh@eCDgALuBAWRyA@m@JOX{AJ_B?UPk@b@y@^a@JQJQPg@DSIYFq@FYTc@JiACYIi@a@}ACSIUQcASk@e@WMo@IWsAoA[_@UKY_@SMQ@i@EOQAUJS\a@j@M^i@JU~@}@PINORMPk@HSPI?SEU[e@_@a@MS_@sACY?YBYj@qAnAoBNo@JW|@gB^}AD[LOPMRGPORAfAa@ROb@IR@PDTNJR\`@d@Rz@d@rAz@j@z@Tb@Mj@HPDTGTSJ[nCOPcA@g@ESGW?SEsAK{@KSGS?i@KOISFCXRDFr@ATIRC\i@t@m@tAULSJUb@}@x@QGGPA\e@d@MPqAhAGXPHr@p@~@t@\`@RN\\LVl@t@r@`BTfA`@`ALj@JTLdAHR@T\f@Jl@@ZCl@W~@Kt@Oj@MNUn@Yd@c@bA]f@c@XKP]zAEZEn@A~AIj@?XEVOp@MxB?TJP?XMl@C~AOjAIzB?p@DVDp@DTNHATOp@H|AIr@XfA^b@BXGT_@zBGl@AZUfB}@fCWf@MLKTKLOJk@p@s@p@_@d@O`@BhALdAV`ADXETMNJPNp@Xd@CXa@VOFWBw@XQNg@VQLiAj@w@ZuAx@gAh@s@b@QF_@XkAd@ET,2,156.5,181.0,10.8,1.2,11670732566,79.2
64,2,Track Run - First Pyramid Run w/ Lachlan,4733.2,1558,2299,129.3,Run,Run,0.0,10901383733,2024-03-06T09:38:20Z,2024-03-06T20:38:20Z,(GMT+10:00) Australia/Sydney,39600.0,,,,12,0,0,1,0,False,False,False,False,everyone,False,g16756291,[],[],3.038,5.415,True,False,True,11657091930.0,6B022FFB-9226-443F-A918-3106C7F396E0-activity.fit,False,4,1,False,94091899,1,a10901383733,,2,155.9,173.0,47.3,32.3,11657091930,
65,2,Nice and easy warm up run,3006.6,1320,1327,84.9,Run,Run,0.0,10901158731,2024-03-06T09:01:29Z,2024-03-06T20:01:29Z,(GMT+10:00) Australia/Sydney,39600.0,,,,11,0,0,1,0,False,False,False,False,everyone,False,g16756291,[],[],2.278,3.274,True,False,True,11656850295.0,584BCDEB-1972-4C64-99B3-1B702CB32C72-activity.fit,False,4,0,False,94091899,1,a10901158731,,2,139.6,149.0,47.3,32.5,11656850295,
66,2,Nike Run Club: Monday Evening Run,8006.9,3489,3493,53.0,Run,Run,0.0,10886744077,2024-03-04T08:51:14Z,2024-03-04T19:51:14Z,(GMT+10:00) Australia/Sydney,39600.0,,,,22,2,0,1,0,False,False,False,False,everyone,False,g16756291,"[-33.87834822759032, 151.1466572061181]","[-33.87495690956712, 151.14888704381883]",2.295,4.252,False,False,False,11636971100.0,stripped_health_data_94091899_1709545845.fit,False,0,0,False,94091899,1,a10886744077,vnwmEeapy[ESQOQASKKUOKSGg@ESI_@c@QCs@a@SGw@_@QQQGSASKUESEi@@EYZ_A@WHSMKe@Ik@QOSi@IMOIWe@TW_@SC_@aAQGSBe@UA]QDEWMSOMe@Og@KOKw@Yg@Ga@Mm@EQGUC{BCkABc@CQDg@CSB_ACc@US?_@Yy@YcBkAQEa@UUAQIOMQGIQ[[e@{@Eo@EUAYGWCm@Gk@Ho@LS@WAUIUEo@OQi@OQMEY?WOK?UIWAUi@oB}@aBa@{@Ok@KQ?YWc@BUEUKS[a@a@Yw@c@}@}@_@w@GUAYKOAgAOi@MSFm@GUL[?q@AUSGe@Bg@ASGOKISW_BIUKQk@s@QMKOOM_@UKSeBGS@QIOK[_@?q@LQd@S\c@KSSGOLm@lA[z@y@bAGTu@hAIRONUd@_@^i@n@OLk@l@QH_BvAgCfBMPIn@CzAEfABVCp@Ol@Uh@ORETKTFTMRQf@BVOLBhACVAn@Kl@Rf@PPTBVCNMx@CPGRBPET?|@IPDPGR?RGf@CPFZ^Nj@Bn@IX?TGTJ|AEp@Mh@_B|CITAVNdALPNh@NLHVd@PNMRFbAj@\~@PfAX`ABVb@|@\`@NFX`@PDFTPJf@n@PFr@dAPJLPZZd@z@XdAh@nEDfACT@XEl@@XCbBCV?r@NhDLPHTr@b@Z`@Th@RFT?`B[lA]LKh@KNG^WLSb@[JSTk@Vi@FWHSLg@HQJm@Pk@NMPGR?h@MTEd@DNHPf@Nh@DXPj@Jl@HTLn@X~@`@bAJNRj@JR^|@FXFj@`@rBHj@Bj@Tj@BVj@tBBVRd@LPHRj@l@`B`@f@?x@Mr@Y^[j@u@HUJUZeAGWSe@W_Ai@uAQgAUcAAUQgA?YIiABUEWAUBmALcBHY?ULiANs@R}ANm@BUBWCUPSAWLQ^y@LMRGfAo@f@O\]`@Y`@[Gm@Tm@LOREl@Bv@Oh@DTl@h@TLL,2,,,17.6,-2.2,11636971100,79.6
67,2,Home to Marrickville pork roll,5220.6,2234,2299,55.0,Run,Run,0.0,10865006442,2024-03-01T00:45:37Z,2024-03-01T11:45:37Z,(GMT+10:00) Australia/Sydney,39600.0,,,,1,3,0,1,0,False,False,False,False,everyone,False,,"[-33.91188849695027, 151.11210767179728]","[-33.910415628924966, 151.1562020983547]",2.337,3.342,False,False,False,11613456427.0,stripped_health_data_94091899_1709256247.fit,False,0,1,False,94091899,1,a10865006442,tr~mEkoiy[REPOdAk@~@SPM?UIs@Ye@OIJWBYUk@CUQuBAcAPKf@s@zByBb@}@Va@FW^_Ad@qE\wBFUGSSKMQUwADY@UEeABWFUBq@g@GoBj@SFSAGUFW@Yg@{@IUCq@EU?m@@WLm@Zc@`@[NQGY?WDU@UNk@NcAHW@UFSAY@YAWBm@TqCHUDk@Ni@Hq@Bo@DWBo@Pg@PQHQd@s@^_@Jm@Kk@Jq@b@}@FiAKo@IUKk@]uAQiAWk@SCMSMk@ISm@o@OKiBgBSEi@@SIGUBULQ^]d@Iz@mANKr@o@`@YNm@LU}@iB[]Sg@c@u@g@qAMSIWq@sA[e@Si@c@}@e@oAm@iASe@o@kAUg@a@y@Sg@CUMO_@[c@UUCKMQg@OMIUEUAo@SGy@OOGm@s@{A{A_@[}BaCo@e@gAmAq@m@a@[MQk@m@KQkBiBKUY_@Ye@MMcAsAAYTeAHSZqBd@kBBUXgANcAHSDULcA`@uALk@Ho@VgAHWV}AXcARuAHYd@oBJm@JSVaAHSVcAx@aBV_AHONm@Xi@h@uA,2,,,38.4,1.4,11613456427,75.8
68,2,Speed Run with Dave,3800.2,1515,1526,22.0,Run,Run,0.0,10859700605,2024-02-29T08:33:02Z,2024-02-29T19:33:02Z,(GMT+10:00) Australia/Sydney,39600.0,,,,1,3,0,2,0,False,False,False,False,everyone,False,g16756291,"[-33.83065561763942, 151.08402075245976]","[-33.832832649350166, 151.08314375393093]",2.508,4.84,False,False,False,11608007704.0,stripped_health_data_94091899_1709197121.fit,False,1,0,False,94091899,1,a10859700605,`enmEqrcy[e@Ay@KSGSKS?UE_@Y]c@Si@EUKQIm@[_Am@kAo@g@iAk@SCy@QQ@qAQ[h@CVOj@OfAAVJRdBnALPdAp@\\^Xp@l@PFl@l@b@ZNNNHLNx@\d@P?_@FS@W?WE[FZ@r@EfAQzAo@lB}AzCw@bBo@jAWh@MPQl@_@`AORSn@MPm@lAUG_@ZMOSEOMa@SOQQIOM[[w@m@QEs@fBMN}@J[]cA}@SIQQ_@UIVAj@ER?TDT?VMh@DV@Vp@\p@l@PCHSLMXc@Rg@PKTe@DYp@uA^e@PFBUPMPJ\^^\NHNP\XTJr@l@TQXe@NO\k@NOTe@Pm@x@oBhAwBh@oAfAqB\y@ZeAJi@Jq@@s@Dq@DUZl@HTMPRFR@d@ChAHT?d@CPBRCz@Fd@C~@BTGj@HTCtAB,2,,,12.2,0.8,11608007704,77.3
69,2,Nike Run Club: Tuesday Morning Run,9292.9,4635,5084,63.0,Run,Run,,10844464499,2024-02-27T00:04:11Z,2024-02-27T11:04:11Z,(GMT+10:00) Australia/Sydney,39600.0,,,,0,0,0,4,0,False,False,False,False,everyone,False,,"[-33.88836896046996, 151.2125976383686]","[-33.881943225860596, 151.2100564967841]",2.005,3.348,False,False,False,11592331400.0,stripped_health_data_94091899_1708997359.fit,False,0,0,False,94091899,1,a10844464499,x~ymEw~|y[Rg@Fk@HYTc@FWHQPMHSBWZc@J{AFS@s@?UWcA?YDUD}AHq@b@OPKPOJSBUCWKUKSOMGUMQSi@CU@aACUISMMOm@OOHk@NORER?fA_@j@Eb@MRCv@]d@Gb@SRAP@z@Id@KR@d@S~@?jAMR?pAGv@KRGb@GlAKf@API@o@DWHSHgAP_BDUZ_AReAJQ@m@t@b@PGDUAWPk@PeAj@gBBURi@BYTg@NcAHYJk@@YVc@HSDW\{@Nm@Jo@\a@I}A?YCm@Go@ISIeAOi@MSGUMSSi@c@w@ESQGOMk@o@aAw@aBcAa@_@SGUg@OK[_@OMc@y@Si@GWMUGUMo@SyAAWGm@AaBDaBAUb@{DFS@U\yADYJQHULMPk@xA_Ch@m@d@u@LKHW|@_ArBcCzAuA~@o@NQPGPQx@UNIT@PMjA]TCb@KpAGPCTAPBPIRCfB?RDz@Hb@RPJl@n@PJl@l@Zb@Vf@j@r@Nj@LTZtA^~@VbAJPFVTh@@VPj@LRT~@Xb@n@l@Vd@PNl@hANPHRKRDVLPj@hBDTRj@RHFhANhAAh@EV?XRNJRFREl@Bl@LNNIj@j@JN?VGT@T~@j@JR^Z\b@LLRHDTONe@z@Oh@Mj@KPe@fBKRETe@rAWbAOPGTu@|AMh@M`AuAbC_@vAKPa@rAe@x@k@n@cAvAk@l@g@v@MJy@fA]Zg@r@aAx@MNU@PELNe@p@SJQFS?g@H}@Dy@Fy@@SDQJMLQDg@Dw@LSFy@Fe@HSAS@c@PQLQIS@ODg@@c@LUDe@AODU?mAJkAPg@FQAk@BQE{@RQCCUDq@iCNOD}@EMLSBSFmAFWeAm@mAGSTJ?]F?AVBTQMGVFj@CVFl@GXSB`@OPBIVHh@FxAw@LS?{@PSASHg@DQAg@DSF{@HcCl@gCd@e@RSBGRATOJQ@a@XSBc@Jg@Bs@ZOJQFe@JQBw@Xc@Vc@Pe@DSFa@ZKR_@`@@VMNSBOOs@`@UHKf@Yd@i@lAOl@KRSl@CVWb@Sf@CVQf@GVFn@MJSDML]~@Wd@Uj@W|@KPBVa@\Y~@OH_@x@EV?XGRUBe@Kg@GOLMdA?VOj@@TMpBa@z@g@hB,2,,,53.0,18.0,11592331400,77.9
70,2,W1D1: Recovery Run 3km,3015.2,1275,1289,24.0,Run,Run,0.0,10839126206,2024-02-26T08:37:02Z,2024-02-26T19:37:02Z,(GMT+10:00) Australia/Sydney,39600.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,,"[-33.83105308748782, 151.084978049621]","[-33.82671570405364, 151.08070763759315]",2.365,4.154,False,False,False,11586855350.0,stripped_health_data_94091899_1708937920.fit,False,0,0,False,94091899,1,a10839126206,rfnmEorcy[aADaBQSGOKg@QIOc@YGS]y@a@yAk@qAYa@QMQGQMMQg@OSEg@S{@KW@UCe@Kc@U}@Uc@OQ@KRGVAn@MPEp@t@d@PDJNt@d@n@l@PHpAhAdAt@\b@fCbBl@j@r@f@dAn@PIASF_BRBKhAK|AGj@IRIl@i@pAMPk@nAYd@a@|@MPw@dBMRm@tAETKPGRWh@[\_@~@GVOHQMeAa@QKm@k@QIOMm@o@QAIPOHMN_@v@w@jAi@rAMLe@r@KPDVd@Nd@Tl@h@FRNPRH^`@RJPDl@kBTg@j@q@HQf@s@JSLO,2,,,12.4,-0.2,11586855350,78.4
71,2,First 10km,10012.8,4537,4573,70.0,Run,Run,0.0,10823454061,2024-02-23T23:36:11Z,2024-02-24T10:36:11Z,(GMT+10:00) Australia/Sydney,39600.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[-33.82277579046786, 151.07828895561397]","[-33.82073010317981, 151.01004953496158]",2.207,3.692,False,False,False,11570542751.0,stripped_health_data_94091899_1708735963.fit,False,0,0,False,94091899,1,a10823454061,vimmEccby[f@TNLRHATg@z@Uf@c@t@Y~@MxACn@@p@Il@IVS@MOQEQ@U?SFy@\{@De@EQ?}BM}@Ae@GeBCkAMMLEV@ZFR@r@Hl@TfAJRFVn@lAZb@PF\^TdAHTFTp@jAl@jAd@v@FVt@`Ar@dAl@p@JPX`A^|@bArBHTn@fAv@|ATf@Ll@JP^VZb@h@jBPJHTZd@FVm@`CCX@TIn@Bp@A~AChAGn@Bj@Jh@An@HfA@n@GjASbAOdAY~@Yd@[~@EhABfABX@Vb@vABV@l@Fl@CfAEXBfAf@xDAfDIbAClCI|A?~AAXKl@Cl@FTTd@jAVRJ`B\lAWRA|@NPLHRMNSF_AA}@M_BBg@Eg@AS@a@KiKs@_BOPKh@IvBBPJFPBXEl@a@v@_@\AXMVAT?XEVOp@MRGR[b@OLSHo@hAGfAEX_@z@KRk@p@oAjA]b@Yb@[`@g@r@a@R{@Re@DQF{@dAo@f@OLw@\QBOJe@Ta@Xi@n@MRc@~@_BbCGVMRQBOLSBC|ADVJPLl@Bn@El@Mf@IRIj@Hl@^z@DXGV@TZ\?XUd@Cl@GV?TBVGhAQtABlAVd@j@p@@VDTPLXf@PNZ~@Xd@^XJPBXEp@@VChAGn@Kl@[~@AVBp@@n@In@GTETCj@CTS~@FT@VUnCITM`ASbAQl@OL}C_@S@e@NaAp@SDQHcBDQ?S@cBEg@ISESAw@USAGT?XCV@n@GVE|A?p@SbDCfAUBc@UQCCdA@l@Uf@HRRDf@TNLBX@p@K`B?XHVLNPLhA\PJVf@?T_@bA]`@IP_@nCAVAp@Bn@Hn@An@Mj@CX?VDp@IbAR~A@p@Kl@Cl@Kl@Ep@B|AHhAHl@Ll@FVNPNHPHf@FP@hA^NLZ|@Lj@\tANPRHzCZbBXDT`@XP?f@HPJPDPLf@?NJbCz@NNGhAAn@Il@C~ACVBTLNFTYdEBV?VNjAV|@RbAJTJNHTLl@HRFfA?nADREVIRKjA?TKj@@TEVOj@IREZBTLTRHR@PIz@ER?RD,2,,,18.6,0.0,11570542751,78.9
72,2,Awesome Blackwattle to Darling Square Run,7007.3,2951,2981,29.0,Run,Run,0.0,10812580332,2024-02-22T08:08:33Z,2024-02-22T19:08:33Z,(GMT+10:00) Australia/Sydney,39600.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,,"[-33.872309401631355, 151.18298990651965]","[-33.88075986877084, 151.2025362532586]",2.375,3.556,False,False,False,11559354591.0,stripped_health_data_94091899_1708592308.fit,False,0,0,False,94091899,1,a10812580332,dmvmEaewy[OMGU?YDULOPIh@ETIp@e@PGd@CRFTIJS^a@LMf@SHULORKLQTk@Hk@@WFURgAR_BLUdAq@JSQOFU^[f@DhCq@T@PM`@]FS^[d@WNINSNG?WOQOk@Yi@y@gAq@iAOQISg@w@c@y@[a@Sg@u@kAWg@[_@We@kAiA_@]IQSCSDQCcBJQJ]Zg@x@a@\KTCR[`@ETKPITKROJIl@?XBn@EVKTQNCTOd@e@v@OLETMNKTONQd@SNUh@[bABRQj@Yf@ITq@fAOJSFKNs@d@QBQGOJ_@bAMNOHw@eAc@a@iAqAa@_@[c@c@[OQSMOG}@?_@a@_@WMi@g@q@Wi@i@q@AWb@kCAYOcACWOm@OI]g@OJUBQHGTFXKPc@LOJSF]`@g@Ry@VUe@e@yACq@GWQOe@q@Si@EUa@}@SiABo@KQ]_AFUPDb@RNNRDLOv@^r@d@f@JTCPKbAu@REdAm@P?POd@ONQPGPC|@_An@k@JSKQSIe@G_AASCeAo@][UC_@]aBaCs@c@_@_@KOEWZc@PIf@MPMPE~Ad@h@JPJTDx@\xBb@~Aj@hAj@pAZREPM@UPm@Fs@X_Bc@Sc@KQA}@U{@Oa@YSKUASEe@ScBa@GWHgALk@NKREd@LRHd@Fv@XR@b@Ld@BPDd@LRHRBd@Lb@HRHb@\PAPIPEFSAo@BYCYDiADSPMPC\ZPHRBd@E|@@Xc@v@ARDz@FLOTDz@DPFPAJWVi@RCPA`BJ|@@fAq@x@[r@a@|Am@`@c@t@Q^U`@ORBTENIPAf@OTInAQt@Q`Be@PAd@Sf@GTBREPGPOb@Ot@c@nA?VENITARGPCRI,2,,,15.2,0.8,11559354591,78.7
73,2,Nike Run Club: Tuesday Evening Run,5018.7,2332,2345,34.0,Run,Run,,10804796063,2024-02-20T08:42:51Z,2024-02-20T19:42:51Z,(GMT+10:00) Australia/Sydney,39600.0,,,,3,1,0,3,0,False,False,False,False,everyone,False,,"[-33.83044833317399, 151.0840472392738]","[-33.831673599779606, 151.0860286373645]",2.152,3.096,False,False,False,11551354973.0,stripped_health_data_94091899_1708481643.fit,False,1,0,False,94091899,1,a10804796063,vcnmEcscy[e@AQCg@BUIc@Ss@k@GSKOOm@SaAKSEUKQMMs@gA_As@s@Q}@EyB_@kAa@s@]Uj@?ZIn@Sf@b@T^^d@XlAjAPFJNPHn@h@PH^`@NHl@f@JNPF~@x@PFxAtAfAb@`@VDY@cADUJO?XGn@?XCl@Gj@SfA[`AcBnD_BxCSf@_@v@[~@Yb@Qf@Wh@KPSLKPEVOLe@[QCOMQG{@OSKYa@a@[OGUCOLMj@a@x@UIONS?INOMIQa@_@s@c@OOc@[S`AEl@BTIR@TCVBXJLPLNFV`@dAv@P@RFNHNNPJZd@HTPJTDZ^^VJNJRNLPF`@T\XRDJPBXdAj@PFNNNm@n@iAFURe@PM\}@Zc@HSLSIUc@KKOSGQKYc@QGMQ_@WgAqADUNOPKXg@LMl@cA\_AVi@HUp@mADSr@kAFS`@}@d@u@Rk@n@kALo@JUJo@LgADgAPARd@ATLPf@IbBDPDh@CvFHRER@RAP@~@AnAHz@?f@DT@PD|@ATBfB@f@Hb@Cz@DTCf@DPGBgAAUFeAPeAFq@IS@YMOu@]MOQISEUc@U?MO{@Y,2,,,28.4,1.8,11551354973,78.3
74,2,Nike Run Club: Tuesday Evening Run,5012.4,1458,1458,14.0,Run,Run,0.0,10751929462,2024-02-13T08:52:00Z,2024-02-13T19:52:00Z,(GMT+10:00) Australia/Sydney,39600.0,,,,3,2,1,1,0,False,False,False,False,everyone,False,,"[-33.85796268470585, 151.15651910193264]","[-33.866085251793265, 151.15461892448366]",3.438,5.268,False,False,False,11496848415.0,stripped_health_data_94091899_1707815790.fit,False,1,2,False,94091899,1,a10751929462,ddtmEkpqy[BfAG\Sj@c@z@w@pAGRBn@Pj@LNHj@Zh@PLnAT^TLLJRdAbEVn@LTh@l@NJPRpAlAx@hAPJj@t@`@t@^pAFj@FVNhAJdB?r@ElACfAEj@DTET?r@JjA@n@FTZb@dAhAZh@`@LPARITERIb@KTIvAc@h@Y\YNI`@_@ZeABWTk@p@aCLO`@QhAUPAf@PX^d@jBLt@X`A\bAJl@h@vAHRLL`@~@t@~ENn@LRl@hDJXh@|@d@^d@Vb@Jx@BRAb@Kf@Qp@m@Xa@LWDY\_ABYYg@g@gBSe@CU]{AGk@EUUwBAo@C{BT}B@_@DSN_BLs@HS@[V}AHiAZe@Te@LONKTIf@Yp@[`BuACo@JSLQPSRIRLTAd@QREf@JRRBVLLTDf@VRP^f@PNPHPDPARIEYd@{AOOm@O[[QIU?c@WOQQKYIa@_@Yg@YESBo@MOm@KQe@a@m@OSOSCkA_@WAmAU_ACQ@uAEk@DSEWBe@EQDSAy@BQAQKUE{@e@u@[y@e@a@[a@Sk@Cc@[k@y@,2,,,12.0,-0.8,11496848415,82.2
75,2,Nike Run Club: Sunday Afternoon Run,7528.0,3595,3683,30.0,Run,Run,,10737682674,2024-02-11T01:50:23Z,2024-02-11T12:50:23Z,(GMT+10:00) Australia/Sydney,39600.0,,,,1,2,1,4,0,False,False,False,False,everyone,False,,"[-33.877295292913914, 151.20164207182825]","[-33.86150990612805, 151.21045438572764]",2.094,4.338,False,False,False,11482144676.0,stripped_health_data_94091899_1707619921.fit,False,0,0,False,94091899,1,a10737682674,tfwmEilzy[SJSFi@HgA\KPQFU?W@u@VSBQGAWBYAm@IQGSC[IUAYSi@OKQCQIe@ESGg@CgAUe@Ge@MS@SGOKg@Ay@Kq@g@QEe@?OMOFMNKj@?VMh@Sj@CVKRQPQDk@Ic@[i@IQGeDHe@LUCQBUAQBU?e@DQASBQJSBg@CU@SGe@Nc@?g@Be@HS@SCw@LS?SDe@By@GkALSKSJS@QDc@MQMa@OQC_@VKP]^OLS?SCSDSJi@@g@GUAQFS?SF{@FUAw@HcBHe@?e@HQ?c@OUi@OKc@eDESIQQKUCMOKSQESBm@f@KRATDVV|@FVGn@w@|@GTKNOJS@QHQ?QFi@Bu@g@e@Oe@CwBZy@IS?SCQEQMMOGUCWFm@AWGU?WDYJQNI\_@HSXa@^[Fk@TeALMFU\{@BWHUNMBU?WFU@UK}ANk@AU[wAs@_BOMeAyAWi@Ya@KUOOGUQKe@u@y@_Ac@w@c@U{@QQGg@?QKg@ISIGS?WDm@`@}@FUh@q@Te@FUNMt@c@dAa@JSbAq@NIPCb@RHPNj@Jj@CTDZEdABXb@Tv@IRB|CgBb@IPBNJ|@?NHd@DRDf@G@TREPBRER@x@NNHRABU?WPMTDREPBx@Bv@LR?z@Jd@ETe@DWCq@Fo@Bq@FQCUBiAP{A?UBY?o@c@}@GWkA]OMUHcBWiCOQEQK_@a@QIWc@GUWm@]c@GUMOIUOKUDOECYDgARcALMHSNKJSDULOHS^_@b@w@Tg@f@w@`@[b@Sd@]x@YlAGf@R^\KPe@LQESA}@z@S@c@Xk@n@Yb@m@h@gAf@m@j@S@SDW@SESIQ?SEu@YSAQGe@Iw@WMMSGQ?MLUf@[d@Mn@D|ANJf@?d@Dv@PRHTDj@CPDv@Zl@r@P?x@T^ZNn@JRDVHPDTPJx@PR?TFPERFj@CbCRf@@jAPTn@DXLPAXLLFXGR?TFPT@JP,2,,,15.6,1.4,11482144676,78.2
76,2,Nike Run Club: Friday Evening Run,3572.2,1503,1509,23.0,Run,Run,,10725578198,2024-02-09T06:20:27Z,2024-02-09T17:20:27Z,(GMT+10:00) Australia/Sydney,39600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[-33.8720394205302, 151.18326206691563]","[-33.871761644259095, 151.18186622858047]",2.377,3.226,False,False,False,11469655293.0,stripped_health_data_94091899_1707461146.fit,False,0,0,False,94091899,1,a10725578198,fpvmEesvy[Ip@[~AAjACTDTTd@Ph@LRPFBVLPTf@Rn@bB|DDRTf@bBXR?f@Jf@DLNh@xACRW`ACV{@hAQHi@L_@TKPe@Re@LCWd@u@Za@Vg@No@g@wAPIz@?d@@PFP?RCPFRBv@b@P?h@CfBBRBPHx@ARCTHR@T?NIISCY@UPEP?d@QJOT@RI~@EPk@JQ`A}Bx@aAfAkAXa@Pg@h@w@zA}ARMjAg@AUSISLBVEVeAx@IPONIRoAfA_@v@cCxCET}@bBSh@KPQL{@HU?SHMJiBP{@CqAUe@LSEQ@i@Ks@g@QGg@Mg@BCYDWEiAEW?UEq@QgAm@cDIW?UGSGk@OIKNOHaAx@w@b@y@OSISDGTKVUBMQg@mA,2,,,13.4,0.6,11469655293,78.4
